STATION,ELEMENT,TIMEFUNC,DT,VALUE,FLAG,QUALITY,
0-20000-0-11519,RGLB_D,SUM,2003-05-19T00:00Z,16657.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-20T00:00Z,12179.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-21T00:00Z,16297.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-22T00:00Z,18763.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-23T00:00Z,18317.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-24T00:00Z,26435.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-25T00:00Z,26528.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-26T00:00Z,20182.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-27T00:00Z,14537.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-28T00:00Z,11722.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-29T00:00Z,23990.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-30T00:00Z,28372.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-05-31T00:00Z,19418.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-01T00:00Z,20858.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-02T00:00Z,27778.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-03T00:00Z,25283.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-04T00:00Z,26579.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-05T00:00Z,20207.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-06T00:00Z,22036.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-07T00:00Z,28105.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-08T00:00Z,25376.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-09T00:00Z,22759.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-10T00:00Z,27263.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-11T00:00Z,19256.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-12T00:00Z,26485.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-13T00:00Z,15505.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-14T00:00Z,25848.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-15T00:00Z,23897.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-16T00:00Z,25434.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-17T00:00Z,27997.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-18T00:00Z,7214.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-19T00:00Z,12362.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-20T00:00Z,19339.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-21T00:00Z,23864.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-22T00:00Z,25679.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-23T00:00Z,25171.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-24T00:00Z,26827.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-25T00:00Z,26611.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-26T00:00Z,21553.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-27T00:00Z,27230.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-28T00:00Z,26590.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-29T00:00Z,23627.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-06-30T00:00Z,24530.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-01T00:00Z,2261.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-02T00:00Z,25564.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-03T00:00Z,16996.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-04T00:00Z,18461.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-05T00:00Z,6498.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-06T00:00Z,7812.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-07T00:00Z,16312.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-08T00:00Z,17824.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-09T00:00Z,11822.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-10T00:00Z,25096.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-11T00:00Z,26161.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-12T00:00Z,17651.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-13T00:00Z,23742.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-14T00:00Z,25834.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-15T00:00Z,27482.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-16T00:00Z,26582.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-17T00:00Z,15462.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-18T00:00Z,16981.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-19T00:00Z,24808.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-20T00:00Z,25380.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-21T00:00Z,25016.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-22T00:00Z,17978.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-23T00:00Z,15970.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-24T00:00Z,21542.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-25T00:00Z,13792.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-26T00:00Z,16340.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-27T00:00Z,20945.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-28T00:00Z,11336.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-29T00:00Z,12139.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-30T00:00Z,25362.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-07-31T00:00Z,12056.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-01T00:00Z,19699.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-02T00:00Z,23267.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-03T00:00Z,22468.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-04T00:00Z,23458.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-05T00:00Z,22579.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-06T00:00Z,22374.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-07T00:00Z,23728.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-08T00:00Z,22104.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-09T00:00Z,23270.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-10T00:00Z,23810.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-11T00:00Z,24703.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-12T00:00Z,22702.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-13T00:00Z,19638.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-14T00:00Z,13280.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-15T00:00Z,22626.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-16T00:00Z,22961.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-17T00:00Z,21150.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-18T00:00Z,13064.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-19T00:00Z,7448.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-20T00:00Z,20365.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-21T00:00Z,20344.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-22T00:00Z,20920.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-23T00:00Z,18454.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-24T00:00Z,20902.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-25T00:00Z,20383.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-26T00:00Z,17118.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-27T00:00Z,19451.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-28T00:00Z,18662.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-29T00:00Z,13241.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-30T00:00Z,11520.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-08-31T00:00Z,10033.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-01T00:00Z,12143.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-02T00:00Z,10188.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-03T00:00Z,18324.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-04T00:00Z,7438.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-05T00:00Z,16049.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-06T00:00Z,18644.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-07T00:00Z,16157.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-08T00:00Z,13957.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-09T00:00Z,2790.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-10T00:00Z,6887.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-11T00:00Z,9706.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-12T00:00Z,8327.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-13T00:00Z,3888.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-14T00:00Z,6098.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-15T00:00Z,16384.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-16T00:00Z,13316.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-17T00:00Z,15257.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-18T00:00Z,15570.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-19T00:00Z,16110.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-20T00:00Z,15358.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-21T00:00Z,15476.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-22T00:00Z,14904.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-23T00:00Z,4730.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-24T00:00Z,13842.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-25T00:00Z,15397.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-26T00:00Z,14782.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-27T00:00Z,11196.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-28T00:00Z,9371.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-29T00:00Z,8752.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-09-30T00:00Z,8730.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-01T00:00Z,11171.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-02T00:00Z,10469.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-03T00:00Z,5947.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-04T00:00Z,4367.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-05T00:00Z,1800.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-06T00:00Z,8917.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-07T00:00Z,5166.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-08T00:00Z,4734.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-09T00:00Z,9475.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-10T00:00Z,4180.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-11T00:00Z,6160.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-12T00:00Z,10379.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-13T00:00Z,11030.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-14T00:00Z,10721.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-15T00:00Z,4925.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-16T00:00Z,7016.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-17T00:00Z,10840.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-18T00:00Z,10606.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-19T00:00Z,3586.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-20T00:00Z,1138.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-21T00:00Z,1152.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-22T00:00Z,3251.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-23T00:00Z,8251.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-24T00:00Z,4604.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-25T00:00Z,5040.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-26T00:00Z,3902.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-27T00:00Z,4414.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-28T00:00Z,8543.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-29T00:00Z,5612.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-30T00:00Z,4208.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-10-31T00:00Z,6750.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-01T00:00Z,2498.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-02T00:00Z,6372.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-03T00:00Z,2732.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-04T00:00Z,7600.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-05T00:00Z,7002.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-06T00:00Z,3931.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-07T00:00Z,882.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-08T00:00Z,4957.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-09T00:00Z,6602.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-10T00:00Z,1037.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-11T00:00Z,6440.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-12T00:00Z,6473.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-13T00:00Z,4806.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-14T00:00Z,5522.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-15T00:00Z,3280.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-16T00:00Z,958.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-17T00:00Z,4036.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-18T00:00Z,2333.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-19T00:00Z,3942.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-20T00:00Z,4363.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-21T00:00Z,4302.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-22T00:00Z,893.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-23T00:00Z,691.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-24T00:00Z,972.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-25T00:00Z,3006.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-26T00:00Z,742.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-27T00:00Z,2246.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-28T00:00Z,1933.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-29T00:00Z,796.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-11-30T00:00Z,1375.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-01T00:00Z,745.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-02T00:00Z,716.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-03T00:00Z,511.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-04T00:00Z,616.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-05T00:00Z,990.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-06T00:00Z,2192.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-07T00:00Z,4021.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-08T00:00Z,4334.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-09T00:00Z,4230.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-10T00:00Z,3596.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-11T00:00Z,3456.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-12T00:00Z,637.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-13T00:00Z,673.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-14T00:00Z,2380.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-15T00:00Z,1840.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-16T00:00Z,2783.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-17T00:00Z,2120.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-18T00:00Z,2290.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-19T00:00Z,540.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-20T00:00Z,839.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-21T00:00Z,767.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-22T00:00Z,2804.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-23T00:00Z,3845.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-24T00:00Z,4158.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-25T00:00Z,1832.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-26T00:00Z,1847.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-27T00:00Z,2794.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-28T00:00Z,3420.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-29T00:00Z,1422.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-30T00:00Z,540.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2003-12-31T00:00Z,558.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-01T00:00Z,2056.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-02T00:00Z,2833.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-03T00:00Z,2344.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-04T00:00Z,2203.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-05T00:00Z,2279.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-06T00:00Z,3672.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-07T00:00Z,1580.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-08T00:00Z,3398.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-09T00:00Z,688.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-10T00:00Z,1469.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-11T00:00Z,2876.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-12T00:00Z,3942.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-13T00:00Z,907.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-14T00:00Z,4108.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-15T00:00Z,1919.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-16T00:00Z,1112.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-17T00:00Z,2999.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-18T00:00Z,1336.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-19T00:00Z,2196.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-20T00:00Z,3233.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-21T00:00Z,3337.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-22T00:00Z,4957.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-23T00:00Z,5904.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-24T00:00Z,6340.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-25T00:00Z,806.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-26T00:00Z,2326.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-27T00:00Z,2628.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-28T00:00Z,3337.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-29T00:00Z,4021.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-30T00:00Z,3884.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-01-31T00:00Z,4381.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-01T00:00Z,4928.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-02T00:00Z,1192.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-03T00:00Z,2855.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-04T00:00Z,3488.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-05T00:00Z,3463.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-06T00:00Z,3877.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-07T00:00Z,4136.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-08T00:00Z,5058.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-09T00:00Z,4518.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-10T00:00Z,2819.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-11T00:00Z,1584.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-12T00:00Z,5188.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-13T00:00Z,1660.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-14T00:00Z,2509.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-15T00:00Z,4522.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-16T00:00Z,3074.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-17T00:00Z,8431.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-18T00:00Z,3517.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-19T00:00Z,4522.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-20T00:00Z,9994.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-21T00:00Z,9558.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-22T00:00Z,4648.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-23T00:00Z,1616.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-24T00:00Z,8068.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-25T00:00Z,4597.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-26T00:00Z,7351.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-27T00:00Z,8381.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-28T00:00Z,6134.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-02-29T00:00Z,4496.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-01T00:00Z,3737.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-02T00:00Z,3114.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-03T00:00Z,2858.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-04T00:00Z,6912.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-05T00:00Z,12636.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-06T00:00Z,10372.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-07T00:00Z,7715.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-08T00:00Z,4518.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-09T00:00Z,4504.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-10T00:00Z,8078.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-11T00:00Z,12978.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-12T00:00Z,13216.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-13T00:00Z,10188.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-14T00:00Z,8546.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-15T00:00Z,9439.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-16T00:00Z,11704.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-17T00:00Z,14674.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-18T00:00Z,13514.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-19T00:00Z,11941.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-20T00:00Z,4961.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-21T00:00Z,8503.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-22T00:00Z,10346.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2004-03-23T00:00Z,6318.0,,0.0,
